timestamp,publisher,name,version,status,error,repo_url
2025-05-05T12:45:32.436884,vortizhe,simple-ruby-erb,0.2.1,Success,,https://github.com/vortizhe/vscode-ruby-erb.git
2025-05-05T12:45:32.408860,ValeryanM,vscode-phpsab,0.0.20,Success,,https://github.com/valeryan/vscode-phpsab.git
2025-05-05T12:45:33.397108,richterger,perl,2.6.2,Success,,https://github.com/richterger/Perl-LanguageServer.git
2025-05-05T12:45:32.023324,cweijan,vscode-redis-client,8.2.7,Success,,https://github.com/cweijan/vscode-database-client.git
2025-05-05T12:45:34.604515,drcika,apc-extension,0.4.1,Success,,https://github.com/drcika/apc-extension.git
2025-05-05T12:45:30.908776,GraphQL,vscode-graphql-execution,0.3.2,Success,,https://github.com/graphql/graphiql.git
2025-05-05T12:45:35.997747,GitHub,classroom,0.0.4,Failed,No GitHub URL found in properties,
2025-05-05T12:45:35.997783,BaiduComate,comate,3.7.1,Failed,No GitHub URL found in properties,
2025-05-05T12:45:35.482502,andyyaldoo,vscode-json,1.5.2,Success,,https://github.com/adharmawan/vscode-json.git
2025-05-05T12:45:35.997798,herrherrmann,angular-bootstrap,4.0.9,Success,,https://github.com/herrherrmann/angular-bootstrap-code.git
2025-05-05T12:45:36.420532,plibither8,remove-comments,1.2.2,Success,,https://github.com/plibither8/vscode-remove-comments
2025-05-05T12:45:33.598299,puorc,awesome-vhdl,0.0.1,Success,,https://github.com/puorc/vhdl-vscode
2025-05-05T12:45:36.830287,capaj,vscode-standardjs-snippets,0.9.0,Success,,https://github.com/capaj/vscode-standardjs-snippets.git
2025-05-05T12:45:37.150473,MS-SarifVSCode,sarif-viewer,3.4.4,Success,,https://github.com/Microsoft/sarif-vscode-extension.git
2025-05-05T12:45:38.436177,amirmarmul,laravel-blade-vscode,2.0.4,Success,,https://github.com/amirmarmul/laravel-blade-vscode.git
2025-05-05T12:45:34.705694,AtomMaterial,a-file-icon-vscode,2.0.1,Success,,https://github.com/mallowigi/a-file-icon-vscode.git
2025-05-05T12:45:39.195568,ev3dev,ev3dev-browser,1.2.1,Success,,https://github.com/ev3dev/vscode-ev3dev-browser.git
2025-05-05T12:45:40.159202,fantasytyx,tortoise-svn,0.1.1,Success,,https://github.com/fantacytyx/vscode-tortoise-svn
2025-05-05T12:45:39.416112,vsciot-vscode,azure-iot-edge,1.25.11,Success,,https://github.com/Microsoft/vscode-azure-iot-edge.git
2025-05-05T12:45:41.138841,NikolaPaunovic,tkinter-snippets,2.0.2,Success,,https://github.com/lunaluvgood/tkinter-snippets
2025-05-05T12:45:40.967995,alefragnani,numbered-bookmarks,8.5.0,Success,,https://github.com/alefragnani/vscode-numbered-bookmarks.git
2025-05-05T12:45:38.407014,Katsute,code-background,3.1.0,Success,,https://github.com/KatsuteDev/Background.git
2025-05-05T12:45:42.113191,krizzdewizz,refactorix,0.3.6,Success,,https://github.com/krizzdewizz/vscode-refactorix.git
2025-05-05T12:45:42.409449,jeff-hykin,polacode-2019,0.6.1,Success,,https://github.com/jeff-hykin/polacode.git
2025-05-05T12:45:41.986990,wix,glean,5.2.2,Success,,https://github.com/wix/vscode-glean.git
2025-05-05T12:45:43.354161,iocave,monkey-patch,0.1.23,Success,,https://github.com/iocave/monkey-patch.git
2025-05-05T12:45:44.129806,peterj,proto,0.0.4,Success,,https://github.com/peterj/vscode-protobuf.git
2025-05-05T12:45:39.714925,gerane,Theme-Dark-Dracula,0.0.5,Success,,https://github.com/gerane/VSCodeThemes.git
2025-05-05T12:45:44.117319,TomiTurtiainen,rf-intellisense,2.8.0,Success,,https://github.com/tomi/vscode-rf-language-server.git
2025-05-05T12:45:45.320266,linyang95,php-symbols,2.1.0,Failed,No GitHub URL found in properties,
2025-05-05T12:45:43.043146,rafamel,subtle-brackets,3.0.0,Success,,https://github.com/rafamel/subtle-brackets
2025-05-05T12:45:45.442253,khaeransori,json2csv,1.0.0,Success,,https://github.com/khaeransori/vscode-json2csv.git
2025-05-05T12:45:44.783595,hakcorp,php-awesome-snippets,1.1.3,Success,,https://github.com/h4kst3r/php-awesome-snippets
2025-05-05T12:45:45.320301,woodreamz,es7-react-js-snippets,2.5.1,Success,,https://github.com/woodreamz/vscode-react-snippets.git
2025-05-05T12:45:45.257112,Youssef,viow,0.3.3,Success,,https://gitlab.com/youssefhad/Viow-vscode
2025-05-05T12:45:46.153685,P-de-Jong,vscode-html-scss,0.0.42,Success,,https://github.com/P-de-Jong/vscode-html-scss.git
2025-05-05T12:45:46.566897,ronnidc,nunjucks,0.3.1,Success,,https://github.com/ronnidc/vscode-nunjucks.git
2025-05-05T12:45:46.801255,ChandZhang,wechat-snippet,0.4.11,Success,,https://github.com/Chand-zhang/wechat-snippet-vscode
2025-05-05T12:45:46.918067,karunamurti,haml,1.4.1,Success,,https://github.com/karuna/haml-vscode.git
2025-05-05T12:45:47.510242,bbenoist,vagrant,0.5.0,Success,,https://github.com/bbenoist/vscode-vagrant.git
2025-05-05T12:45:47.255127,vstirbu,vscode-mermaid-preview,2.0.1,Success,,https://github.com/vstirbu/vscode-mermaid-preview.git
2025-05-05T12:45:49.466887,JayBarnes,chatgpt-vscode-plugin,1.1.10,Success,,https://github.com/barnesoir/chatgpt-vscode-plugin.git
2025-05-05T12:45:50.444912,SS,element-ui-snippets,0.7.2,Success,,https://github.com/snowffer/Element-UI-Snippets-VSCode.git
2025-05-05T12:45:48.321409,csharpier,csharpier-vscode,2.0.6,Success,,https://github.com/belav/csharpier.git
2025-05-05T12:45:51.093462,aliasadidev,nugetpackagemanagergui,2.1.1,Success,,https://github.com/aliasadidev/vscode-npm-gui.git
2025-05-05T12:45:52.573188,ms-vscode,wordcount,0.1.0,Success,,https://github.com/Microsoft/vscode-wordcount.git
2025-05-05T12:45:51.276115,xsro,masm-tasm,1.1.1,Success,,https://github.com/dosasm/masm-tasm.git
2025-05-05T12:45:53.359944,dcortes92,FreeMarker,0.0.9,Success,,https://github.com/dcortes92/vs-freemarker.git
2025-05-05T12:45:53.478106,adrianwilczynski,blazor-snippet-pack,2.6.1,Success,,https://github.com/AdrianWilczynski/BlazorSnippetPack.git
2025-05-05T12:45:54.043773,aliariff,vscode-erb-beautify,0.5.0,Success,,https://github.com/aliariff/vscode-erb-beautify.git
2025-05-05T12:45:47.654769,wowbox,code-debuger,1.0.0,Success,,https://gitee.com/genqing/code-debuger
2025-05-05T12:45:54.972246,IgorSbitnev,error-gutters,1.0.1,Success,,https://github.com/PinkaminaDianePie/error-gutters.git
2025-05-05T12:45:54.173742,adam-bender,commit-message-editor,0.25.0,Success,,https://github.com/bendera/vscode-commit-message-editor.git
2025-05-05T12:45:55.241543,shanoor,vscode-nginx,0.6.0,Success,,https://github.com/shanoor/vscode-nginx
2025-05-05T12:45:55.946785,trixnz,vscode-lua,0.12.4,Success,,https://github.com/trixnz/vscode-lua
2025-05-05T12:45:55.933918,xsro,vscode-dosbox,0.1.8,Success,,https://github.com/dosasm/vscode-dosbox.git
2025-05-05T12:45:56.755391,secanis,jenkinsfile-support,0.1.0,Success,,https://bitbucket.org/secanis/jenkinsfile-support.git
2025-05-05T12:45:56.723715,Tim-Koehler,helm-intellisense,0.15.0,Success,,https://github.com/tim-koehler/Helm-Intellisense.git
2025-05-05T12:45:57.737193,yy0931,save-as-root,1.10.0,Success,,https://github.com/yy0931/save-as-root.git
2025-05-05T12:45:57.922589,dcasella,monokai-plusplus,2.0.4,Success,,https://github.com/dcasella/monokai-plusplus.git
2025-05-05T12:45:55.717150,bengreenier,vscode-node-readme,3.0.2,Success,,git+https://github.com/bengreenier/vscode-node-readme.git
2025-05-05T12:45:58.619488,savadkuhipublisher,autoreactpro,0.3.4,Success,,https://github.com/johnsavadkuhi/autoreactpro
2025-05-05T12:45:58.917612,mitchdenny,ecdc,1.8.0,Success,,https://github.com/mitchdenny/ecdc.git
2025-05-05T12:45:59.318793,cweijan,vscode-autohotkey-plus,2.7.2,Success,,https://github.com/vscode-autohotkey/autohotkey-plus.git
2025-05-05T12:45:32.319838,IBM,db2forzosdeveloperextension,2.2.1,Success,,https://github.com/IBM/db2forzosdeveloperextension-about.git
2025-05-05T12:45:58.524682,maziac,asm-code-lens,2.6.3,Success,,https://github.com/maziac/asm-code-lens.git
2025-05-05T12:46:02.726872,jzmstrjp,color-the-tag-name,0.24.0,Success,,https://github.com/jzmstrjp/vscode-color-the-tag-name.git
2025-05-05T12:46:03.231758,stivo,tailwind-fold,0.2.0,Success,,https://github.com/stivoat/tailwind-fold.git
2025-05-05T12:46:03.578079,adrianwilczynski,alpine-js-intellisense,1.2.0,Success,,https://github.com/AdrianWilczynski/AlpineIntelliSense.git
2025-05-05T12:46:00.213245,streetsidesoftware,code-spell-checker-german,2.3.3,Success,,https://github.com/streetsidesoftware/vscode-cspell-dict-extensions.git
2025-05-05T12:46:04.282028,kriegalex,vscode-cudacpp,0.1.1,Success,,https://github.com/kriegalex/vscode-cuda.git
2025-05-05T12:46:05.083780,Gimly81,fortran,0.2.0,Success,,https://github.com/Gimly/vscode-fortran.git
2025-05-05T12:46:05.109105,janjoerke,jenkins-pipeline-linter-connector,1.2.0,Success,,https://github.com/janjoerke/vscode-jenkins-pipeline-linter-connector.git
2025-05-05T12:46:05.761869,gsGupta,opencv-snippets,1.2.2,Success,,https://github.com/gsGupta11/vscode-OpencvSnippets
2025-05-05T12:45:59.701479,docsmsft,docs-preview,1.0.10,Success,,https://ceapex@dev.azure.com/ceapex/Engineering/_git/learn-preview
2025-05-05T12:46:05.973739,recca0120,vscode-phpunit,3.6.7,Success,,https://github.com/recca0120/vscode-phpunit.git
2025-05-05T12:46:08.245347,yhpnoraa,beauty,0.0.2,Failed,No GitHub URL found in properties,
2025-05-05T12:46:04.249178,jeremyrajan,webpack,3.0.2,Success,,https://github.com/jeremyrajan/vscode-exts.git#master
2025-05-05T12:46:08.245382,ms-vscode,node-debug,1.45.0,Success,,https://github.com/Microsoft/vscode-node-debug.git
2025-05-05T12:46:08.706987,moyu,snapcode,1.1.0,Success,,https://github.com/moyus/snapcode.git
2025-05-05T12:46:07.741046,ocamllabs,ocaml-platform,1.29.0,Success,,https://github.com/ocamllabs/vscode-ocaml-platform.git
2025-05-05T12:46:06.891976,ms-azuretools,vscode-apimanagement,1.1.0,Success,,https://github.com/Microsoft/vscode-apimanagement
2025-05-05T12:46:10.935414,moozzyk,Arduino,0.0.4,Success,,https://github.com/moozzyk/ArduinoCode.git
2025-05-05T12:46:11.665514,tungvn,wordpress-snippet,1.1.5,Failed,No GitHub URL found in properties,
2025-05-05T12:46:10.748870,jasonlhy,hungry-delete,1.7.0,Success,,https://github.com/Jasonlhy/VSCode-Hungry-Delete.git
2025-05-05T12:46:10.421994,qinjia,seti-icons,0.1.3,Success,,https://github.com/hellopao/vscode-seti-icons.git
2025-05-05T12:46:11.249223,mvllow,rose-pine,2.14.0,Success,,https://github.com/rose-pine/vscode.git
2025-05-05T12:46:11.798462,doggy8088,angular-extension-pack,16.0.0,Success,,https://github.com/doggy8088/angular-extension-pack.git
2025-05-05T12:46:11.929066,MikeBovenlander,formate,1.2.1,Success,,https://github.com/mblander/formate.git
2025-05-05T12:46:12.852859,neilding,language-liquid,0.1.1,Failed,No GitHub URL found in properties,
2025-05-05T12:46:12.747651,dawhite,mustache,1.1.1,Success,,https://github.com/danwhite85/vscode-mustache-syntax-highlighting
2025-05-05T12:46:12.852890,stuart,unique-window-colors,1.0.51,Success,,https://github.com/stuartcrobinson/unique-window-colors
2025-05-05T12:46:13.387349,Dhanush,pygame-snips,0.0.4,Success,,https://github.com/Dhanush-git/pygame-snips.git
2025-05-05T12:46:14.073339,AffenWiesel,matlab-formatter,2.11.0,Success,,https://github.com/affenwiesel/matlab-formatter-vscode.git
2025-05-05T12:46:11.665548,dvirtz,parquet-viewer,2.11.1,Success,,https://github.com/dvirtz/vscode-parquet-viewer.git
2025-05-05T12:46:13.756086,Nuxtr,nuxtr-vscode,0.2.16,Success,,https://github.com/nuxtrdev/nuxtr-vscode.git
2025-05-05T12:46:15.716112,hirantha,json-to-dart,3.5.8,Success,,https://github.com/hiranthar/Json-to-Dart-Model.git
2025-05-05T12:46:16.165548,jgclark,vscode-todo-highlight,2.0.8,Success,,https://github.com/jgclark/vscode-todo-highlight.git
2025-05-05T12:46:17.216141,seansassenrath,vscode-theme-superonedark,0.0.15,Failed,No GitHub URL found in properties,
2025-05-05T12:46:12.830212,vahidk,tensorflow-snippets,0.3.3,Success,,https://github.com/vahidk/tensorflow-snippets.git
2025-05-05T12:46:16.907678,fabiospampinato,vscode-highlight,1.9.0,Success,,https://github.com/fabiospampinato/vscode-highlight.git
2025-05-05T12:46:17.216228,russell,any-rule,0.3.18,Success,,https://github.com/any86/any-rule.git
2025-05-05T12:46:17.353781,mike-co,import-sorter,3.3.1,Success,,https://github.com/SoominHan/import-sorter.git
2025-05-05T12:46:17.942395,SeyyedKhandon,firacode,2.2.2,Success,,https://github.com/SeyyedKhandon/firacode-vscode-extension.git
2025-05-05T12:46:18.277141,adrianwilczynski,libman,1.0.1,Success,,https://github.com/AdrianWilczynski/VSCodeLibMan.git
2025-05-05T12:46:14.864817,nextbook,file-and-folder-icons,1.0.4,Success,,http://github.com/nextbook/vscode-file-icons
2025-05-05T12:46:18.254300,ethan-reesor,vscode-byebug,0.1.2,Success,,https://gitlab.com/firelizzard/vscode-byebug.git
2025-05-05T12:46:18.791771,gmlewis-vscode,flutter-stylizer,0.1.16,Success,,https://github.com/gmlewis/flutter-stylizer.git
2025-05-05T12:46:19.061181,chadalen,vscode-jetbrains-icon-theme,2.31.0,Success,,https://github.com/cadamsdev/vscode-jetbrains-icon-theme.git
2025-05-05T12:46:19.731746,NativeScript,nativescript,0.12.5,Success,,https://github.com/nativescript-community/nativescript-vscode-extension.git
2025-05-05T12:46:19.480818,kakumei,ts-debug,0.0.6,Success,,https://github.com/hagishi/vscode-ts-debug
2025-05-05T12:46:20.216219,cake-build,cake-vscode,2.1.1,Success,,https://github.com/cake-build/cake-vscode.git
2025-05-05T12:46:20.716583,evgeniypeshkov,syntax-highlighter,0.5.0,Success,,https://github.com/EvgeniyPeshkov/syntax-highlighter
2025-05-05T12:46:21.314741,DamianKoper,gdb-debug,1.0.7,Success,,https://github.com/damiankoper/vscode-gdb-debug.git
2025-05-05T12:46:21.556466,coderfee,vscode-wxml,0.1.9,Success,,https://github.com/coderfe/vscode-wxml
2025-05-05T12:46:22.205859,iocave,customize-ui,0.1.65,Success,,https://github.com/iocave/customize-ui.git
2025-05-05T12:46:23.401854,ccimage,jsonviewer,1.5.2,Success,,https://github.com/ccimage/jsonviewer.git
2025-05-05T12:46:24.319981,sensourceinc,vscode-sql-beautify,0.0.4,Failed,'properties',
2025-05-05T12:46:22.117378,tintinweb,vscode-decompiler,0.1.0,Success,,https://github.com/tintinweb/vscode-decompiler.git
2025-05-05T12:46:24.320009,apility,beautify-blade,1.0.1,Success,,https://github.com/apility/VSCodeBeautify
2025-05-05T12:46:24.989319,howardzuo,vscode-git-tags,1.4.4,Success,,https://github.com/leftstick/vscode-git-tags.git
2025-05-05T12:46:25.108401,ElemeFE,vscode-element-helper,0.5.6,Success,,https://github.com/ElemeFE/vscode-element-helper
2025-05-05T12:46:25.907065,robertz,code-snapshot,0.2.1,Success,,https://github.com/robert-z/code-snapshot
2025-05-05T12:46:25.955046,mblode,twig-language,0.9.4,Success,,https://github.com/mblode/vscode-twig-language.git
2025-05-05T12:46:19.871522,microsoft-IsvExpTools,powerplatform-vscode,2.0.83,Success,,https://github.com/microsoft/powerplatform-vscode.git
2025-05-05T12:46:26.964782,wongjn,php-sniffer,1.3.0,Success,,https://github.com/wongjn/vscode-php-sniffer
2025-05-05T12:46:27.132329,RodrigoRahman,flutter-dart-utils,1.8.7,Success,,https://github.com/rodrigorahman/flutter-dart-utils-vscode.git
2025-05-05T12:46:27.867498,hbenl,vscode-mocha-test-adapter,2.14.4,Success,,https://github.com/hbenl/vscode-mocha-test-adapter.git
2025-05-05T12:46:27.763508,arturock,gitstash,5.2.0,Success,,https://github.com/arturock/vscode-gitstash.git
2025-05-05T12:46:28.930804,cirlorm,mobileview,0.0.7,Success,,https://github.com/champ3oy/MobileView
2025-05-05T12:46:28.938993,letmaik,git-tree-compare,1.17.0,Success,,https://github.com/letmaik/vscode-git-tree-compare.git
2025-05-05T12:46:29.775271,Mukundan,python-docs,0.8.3,Success,,https://github.com/Mukundan314/vscode-python-docs
2025-05-05T12:46:29.902949,groksrc,ruby,0.1.0,Success,,https://github.com/groksrc/ruby_colors_for_vscode
2025-05-05T12:46:30.567032,overtrue,miniapp-helper,1.0.3,Success,,https://github.com/overtrue/vscode-miniapp-helper
2025-05-05T12:46:30.441909,CelianRiboulet,webvalidator,1.3.1,Success,,https://github.com/celian-rib/vscode-webvalidation-extension.git
2025-05-05T12:46:28.364619,rafa-acioly,laravel-helpers,0.2.2,Success,,https://github.com/rafa-acioly/laravel-snippets-helpers-visualstudio
2025-05-05T12:46:32.897733,ericadamski,carbon-now-sh,1.2.0,Failed,No GitHub URL found in properties,
2025-05-05T12:46:32.258485,loiane,ts-extension-pack,0.3.0,Success,,https://github.com/loiane/typescript-extension-pack-vscode
2025-05-05T12:46:32.199719,micnil,vscode-checkpoints,1.3.3,Success,,https://github.com/micnil/vscode-checkpoints.git
2025-05-05T12:46:32.911326,RedVanWorkshop,explorer-exclude-vscode-extension,1.2.2,Success,,https://github.com/sfccdevops/explorer-exclude-vscode-extension.git
2025-05-05T12:46:33.051900,dotenv,dotenv-vscode,0.28.1,Success,,https://github.com/dotenv-org/dotenv-vscode.git
2025-05-05T12:46:33.742524,Mebrahtom,plantumlpreviewer,0.6.0,Success,,https://github.com/mebrahtom/plantumlpreviewer.git
2025-05-05T12:46:32.897776,absszero,vscode-laravel-goto,4.32.1,Success,,https://github.com/absszero/vscode-laravel-goto.git
2025-05-05T12:46:34.029449,pranayagarwal,vscode-hack,2.20.0,Success,,https://github.com/slackhq/vscode-hack.git
2025-05-05T12:46:34.610987,supSugam,react-native-text-watcher,1.0.3,Success,,https://github.com/supSugam/react-native-text-watcher.git
2025-05-05T12:46:34.425591,ms-vscode,vscode-github-issue-notebooks,0.0.130,Success,,https://github.com/microsoft/vscode-github-issue-notebooks.git
2025-05-05T12:46:34.945852,arcensoth,language-mcfunction,0.18.0,Success,,https://github.com/Arcensoth/language-mcfunction
2025-05-05T12:46:35.515572,mrmlnc,vscode-json5,1.0.0,Success,,https://github.com/mrmlnc/vscode-json5
2025-05-05T12:46:35.905427,pkosta2005,heroku-command,0.0.8,Success,,https://github.com/prashantkoshta/heroku-command-vscode.git
2025-05-05T12:46:36.099084,ivory-lab,jenkinsfile-support,1.1.0,Success,,https://github.com/sgwozdz/jenkinsfile-support.git
2025-05-05T12:46:36.198426,dahong,theme-bear,2.1.0,Success,,https://github.com/shaodahong/theme-bear
2025-05-05T12:46:37.255725,Nuxt,mdc,0.3.1,Success,,https://github.com/nuxtlabs/vscode-mdc.git
2025-05-05T12:46:36.561108,BrandonKirbyson,vscode-animations,2.0.7,Success,,https://github.com/BrandonKirbyson/VSCode-Animations.git
2025-05-05T12:46:21.141400,d-biehl,robotcode,1.1.0,Success,,https://github.com/robotcodedev/robotcode.git
2025-05-05T12:46:38.669359,timothymclane,react-redux-es6-snippets,2.1.0,Success,,https://github.com/timothymclane/vscode-react-redux-snippets.git
2025-05-05T12:46:36.935137,jeff-hykin,better-dockerfile-syntax,1.0.2,Success,,https://github.com/jeff-hykin/cpp-textmate-grammer
2025-05-05T12:46:39.845888,aswinkumar863,smarty-template-support,2.1.1,Success,,https://github.com/aswinkumar863/smarty-vscode-support.git
